Timestamp,Class,Confidence,BBox
2025-12-11 12:55:09.250955,lever_handle_valve,0.36,"[963.3486328125, 440.90252685546875, 1140.509521484375, 717.8326416015625]"
2025-12-11 12:55:09.730826,lever_handle_valve,0.28,"[965.1725463867188, 433.82177734375, 1141.1634521484375, 717.7373046875]"
2025-12-11 12:55:11.658729,lever_handle_valve,0.34,"[962.3238525390625, 436.86627197265625, 1141.253173828125, 717.4117431640625]"
2025-12-11 12:55:13.103340,lever_handle_valve,0.29,"[964.0471801757812, 435.29296875, 1140.941162109375, 717.427490234375]"
2025-12-11 12:55:14.552648,lever_handle_valve,0.27,"[963.6409912109375, 435.6814880371094, 1140.5252685546875, 717.2832641601562]"
2025-12-11 12:55:18.960043,lever_handle_valve,0.25,"[961.8555908203125, 436.76959228515625, 1141.009521484375, 717.5245971679688]"
2025-12-11 12:55:24.268033,lever_handle_valve,0.26,"[961.9329833984375, 435.53961181640625, 1140.8428955078125, 717.0787963867188]"
2025-12-11 12:55:24.750682,lever_handle_valve,0.29,"[963.6593627929688, 435.404052734375, 1141.552734375, 716.8436279296875]"
2025-12-11 12:55:25.222779,lever_handle_valve,0.26,"[963.7972412109375, 435.4280700683594, 1141.15966796875, 717.2018432617188]"
2025-12-11 12:55:31.607758,lever_handle_valve,0.28,"[962.8419799804688, 430.8897399902344, 1141.02734375, 717.9034423828125]"
2025-12-11 12:55:32.076382,lever_handle_valve,0.30,"[962.4151611328125, 433.3961486816406, 1141.0556640625, 717.450927734375]"
2025-12-11 12:55:34.029819,lever_handle_valve,0.29,"[959.5270385742188, 429.0953674316406, 1141.8858642578125, 717.4739379882812]"
2025-12-11 12:55:54.907841,lever_handle_valve,0.42,"[947.5867919921875, 429.23272705078125, 1142.949462890625, 716.8179931640625]"
2025-12-11 12:57:30.611851,lever_handle_valve,0.34,"[633.2347412109375, 196.8024444580078, 1279.705322265625, 560.1979370117188]"
2025-12-11 12:57:34.947543,lever_handle_valve,0.27,"[366.9635314941406, 86.11982727050781, 568.149169921875, 497.0047302246094]"
2025-12-11 12:57:35.430813,lever_handle_valve,0.56,"[590.6513671875, 62.339820861816406, 1277.166748046875, 711.395263671875]"
2025-12-11 12:57:39.786067,exit_sign,0.27,"[217.3187713623047, 515.810546875, 484.3514099121094, 593.2232055664062]"
2025-12-11 12:57:41.697645,exit_sign,0.25,"[226.79312133789062, 518.1830444335938, 475.72967529296875, 590.0411376953125]"
2025-12-11 12:58:18.408371,exit_sign,0.35,"[275.1228942871094, 519.2949829101562, 477.24188232421875, 592.7926025390625]"
2025-12-11 13:00:12.529189,lever_handle_valve,0.31,"[28.612010955810547, 6.227148532867432, 1253.406494140625, 710.5421752929688]"
2025-12-11 13:02:10.994212,lever_handle_valve,0.29,"[717.0391845703125, 195.39755249023438, 1060.24365234375, 425.1446228027344]"
2025-12-11 13:02:51.725222,lever_handle_valve,0.46,"[660.7562255859375, 280.108154296875, 714.0313720703125, 426.489501953125]"
2025-12-11 13:03:09.119396,exit_sign,0.29,"[273.7232360839844, 518.0846557617188, 478.64630126953125, 591.9810180664062]"
2025-12-11 13:03:17.311077,exit_sign,0.26,"[274.9675598144531, 517.9039306640625, 479.28515625, 591.923828125]"
2025-12-11 13:03:17.795906,exit_sign,0.27,"[274.44342041015625, 517.2886962890625, 480.4007873535156, 592.402099609375]"
2025-12-11 13:03:18.273690,exit_sign,0.29,"[275.53338623046875, 517.8116455078125, 480.9169006347656, 591.778076171875]"
2025-12-11 13:03:21.165046,exit_sign,0.32,"[273.55523681640625, 517.5404052734375, 481.33013916015625, 591.9983520507812]"
2025-12-11 13:03:26.467152,wheel_handle_valve,0.77,"[450.1250915527344, 96.97532653808594, 751.2266845703125, 416.4239807128906]"
2025-12-11 13:03:29.846271,wheel_handle_valve,0.35,"[352.4564514160156, 13.03399658203125, 778.4768676757812, 254.6450653076172]"
2025-12-11 13:03:42.936336,lever_handle_valve,0.30,"[983.2696533203125, 318.06158447265625, 1215.7601318359375, 452.46600341796875]"
2025-12-11 13:03:55.951658,lever_handle_valve,0.28,"[930.3880004882812, 298.9417419433594, 1249.368408203125, 713.6597900390625]"
2025-12-11 13:04:13.509847,wheel_handle_valve,0.25,"[450.798583984375, 6.537109375, 820.4303588867188, 564.514892578125]"
2025-12-11 13:04:23.132881,wheel_handle_valve,0.26,"[520.8311767578125, 9.814013481140137, 871.7037963867188, 512.0028686523438]"
2025-12-11 13:04:25.076139,wheel_handle_valve,0.36,"[531.5573120117188, 8.8218994140625, 893.3629760742188, 500.2239685058594]"
2025-12-11 13:04:25.539459,wheel_handle_valve,0.26,"[525.5389404296875, 10.367700576782227, 869.9412231445312, 480.42877197265625]"
2025-12-11 13:04:26.029408,wheel_handle_valve,0.38,"[500.3568420410156, 104.21028137207031, 867.4537353515625, 551.2051391601562]"
2025-12-11 13:04:50.819706,wheel_handle_valve,0.38,"[485.98907470703125, 37.96855545043945, 794.983642578125, 500.99090576171875]"
2025-12-11 13:05:17.448136,wheel_handle_valve,0.33,"[333.4974670410156, 136.5953369140625, 477.31573486328125, 247.94979858398438]"
2025-12-11 13:05:18.884443,wheel_handle_valve,0.42,"[316.0125732421875, 1.3693358898162842, 702.7987060546875, 263.694091796875]"
2025-12-11 13:05:19.366133,wheel_handle_valve,0.64,"[329.96295166015625, 0.7419677972793579, 717.3218994140625, 292.9163513183594]"
2025-12-11 13:05:24.187721,wheel_handle_valve,0.30,"[380.0772399902344, 3.465484619140625, 752.0819702148438, 224.7751007080078]"
2025-12-11 13:05:28.590258,wheel_handle_valve,0.38,"[298.77935791015625, 109.80335998535156, 442.58587646484375, 226.19351196289062]"
2025-12-11 13:05:39.219869,wheel_handle_valve,0.70,"[300.6241149902344, 115.5860366821289, 450.056640625, 225.1991424560547]"
2025-12-11 13:05:56.700781,wheel_handle_valve,0.54,"[772.5784301757812, 136.52023315429688, 1061.56640625, 475.7056579589844]"
2025-12-11 13:05:57.209283,wheel_handle_valve,0.34,"[865.7847900390625, 162.19345092773438, 1057.868896484375, 459.94964599609375]"
2025-12-11 13:06:18.531115,exit_sign,0.25,"[243.214111328125, 513.7884521484375, 486.04754638671875, 592.88623046875]"
2025-12-11 13:06:19.496246,exit_sign,0.37,"[249.7830047607422, 511.06890869140625, 481.4521484375, 593.5117797851562]"
2025-12-11 13:06:20.460096,exit_sign,0.48,"[267.236328125, 515.8367919921875, 477.84112548828125, 593.2539672851562]"
2025-12-11 13:06:56.244798,exit_sign,0.31,"[217.3054962158203, 514.54443359375, 481.51531982421875, 592.6240234375]"
2025-12-11 13:06:57.222474,exit_sign,0.36,"[220.4553985595703, 512.8677978515625, 485.1668395996094, 594.8409423828125]"
2025-12-11 13:07:01.713820,exit_sign,0.28,"[224.0116729736328, 513.2933959960938, 481.19427490234375, 594.4119873046875]"
2025-12-11 13:07:12.039719,wheel_handle_valve,0.40,"[71.4826889038086, 123.7691650390625, 680.8619384765625, 454.4415588378906]"
2025-12-11 13:07:12.603972,wheel_handle_valve,0.36,"[3.710253953933716, 124.28120422363281, 662.0693359375, 559.0321044921875]"
2025-12-11 13:07:13.116170,wheel_handle_valve,0.61,"[58.358154296875, 77.0945816040039, 722.5145263671875, 472.0946350097656]"
2025-12-11 13:07:13.607947,lever_handle_valve,0.26,"[81.1634292602539, 7.076391696929932, 775.8067626953125, 679.4168090820312]"
2025-12-11 13:07:15.056237,wheel_handle_valve,0.64,"[502.28887939453125, 2.923107862472534, 838.2615356445312, 349.40142822265625]"
2025-12-11 13:07:25.392790,exit_sign,0.31,"[144.10585021972656, 512.5045776367188, 411.43914794921875, 592.74609375]"
2025-12-11 13:07:26.912670,exit_sign,0.29,"[123.3008804321289, 510.6561584472656, 407.1556091308594, 593.6690063476562]"
2025-12-11 13:07:28.012995,lever_handle_valve,0.28,"[1056.873779296875, 300.9794006347656, 1277.8201904296875, 708.2575073242188]"
2025-12-11 13:08:07.279369,wheel_handle_valve,0.43,"[373.643310546875, 37.141456604003906, 699.0148315429688, 392.166015625]"
2025-12-11 13:08:07.761228,lever_handle_valve,0.28,"[211.5710906982422, 38.771995544433594, 687.7122802734375, 569.3096923828125]"
2025-12-11 13:08:12.589862,wheel_handle_valve,0.30,"[298.1986389160156, 28.198217391967773, 519.8956298828125, 190.6835479736328]"
2025-12-11 13:08:17.406947,wheel_handle_valve,0.49,"[355.3030090332031, 7.735095024108887, 730.6319580078125, 377.94757080078125]"
2025-12-11 13:08:17.891412,wheel_handle_valve,0.28,"[378.1018981933594, 14.48388671875, 743.8326416015625, 381.9555358886719]"
2025-12-11 13:08:18.369981,wheel_handle_valve,0.37,"[379.5030822753906, 13.299487113952637, 747.5748291015625, 379.9215393066406]"
2025-12-11 13:08:19.356876,wheel_handle_valve,0.58,"[342.32647705078125, 88.8536148071289, 498.651611328125, 206.4741973876953]"
2025-12-11 13:08:19.854617,wheel_handle_valve,0.40,"[344.4888916015625, 90.5918197631836, 494.9248962402344, 205.0468292236328]"
2025-12-11 13:08:22.744546,wheel_handle_valve,0.50,"[363.7918701171875, 7.387158393859863, 742.7142333984375, 375.21197509765625]"
2025-12-11 13:08:23.225817,wheel_handle_valve,0.32,"[358.9039001464844, 48.926353454589844, 735.6881103515625, 369.4269714355469]"
2025-12-11 13:08:24.193725,wheel_handle_valve,0.41,"[358.17767333984375, 24.5323486328125, 718.8040771484375, 373.5584411621094]"
2025-12-11 13:08:40.132988,lever_handle_valve,0.44,"[287.5699157714844, 98.9467544555664, 670.6718139648438, 422.5360412597656]"
2025-12-11 13:08:42.545433,wheel_handle_valve,0.40,"[374.59368896484375, 11.247655868530273, 711.4125366210938, 384.6205139160156]"
2025-12-11 13:08:43.508849,wheel_handle_valve,0.27,"[376.3709716796875, 19.687902450561523, 720.3025512695312, 387.7276306152344]"
2025-12-11 13:08:46.398771,wheel_handle_valve,0.36,"[379.74090576171875, 8.501294136047363, 735.7672729492188, 472.9566955566406]"
2025-12-11 13:08:49.294048,wheel_handle_valve,0.43,"[375.5701599121094, 3.764086961746216, 737.8719482421875, 375.34661865234375]"
2025-12-11 13:09:21.248477,wheel_handle_valve,0.29,"[338.5711364746094, 70.19532775878906, 728.5364379882812, 388.2062072753906]"
2025-12-11 13:09:28.030185,wheel_handle_valve,0.34,"[297.41290283203125, 102.24974060058594, 715.9935302734375, 296.28790283203125]"
2025-12-11 13:09:31.406351,wheel_handle_valve,0.62,"[336.5835876464844, 102.59944152832031, 718.3566284179688, 295.6839904785156]"
2025-12-11 13:09:35.267089,wheel_handle_valve,0.30,"[328.2340087890625, 63.08491134643555, 718.1088256835938, 260.8622131347656]"
2025-12-11 13:11:01.466445,wheel_handle_valve,0.27,"[191.20294189453125, 27.12890625, 444.154052734375, 164.6479034423828]"
2025-12-11 13:11:01.954893,wheel_handle_valve,0.27,"[178.40402221679688, 7.190344333648682, 566.826171875, 355.30926513671875]"
2025-12-11 13:11:49.805484,wheel_handle_valve,0.25,"[221.92349243164062, 8.658154487609863, 575.1432495117188, 208.47305297851562]"
2025-12-11 13:11:50.295075,wheel_handle_valve,0.26,"[245.23095703125, 3.5410399436950684, 620.9550170898438, 205.9331817626953]"
2025-12-11 13:11:50.780142,wheel_handle_valve,0.49,"[246.2157745361328, 2.470593214035034, 575.8561401367188, 207.3390350341797]"
2025-12-11 13:11:51.259606,wheel_handle_valve,0.66,"[245.91397094726562, 3.05657958984375, 562.5760498046875, 206.15283203125]"
2025-12-11 13:11:53.223968,wheel_handle_valve,0.26,"[226.8692626953125, 83.64521789550781, 615.117431640625, 354.01214599609375]"
2025-12-11 13:11:55.631327,wheel_handle_valve,0.26,"[144.47027587890625, 83.46663665771484, 519.5091552734375, 406.97576904296875]"
2025-12-11 13:11:58.520259,wheel_handle_valve,0.53,"[204.11814880371094, 15.966741561889648, 490.9090270996094, 185.8623046875]"
2025-12-11 13:11:59.978139,wheel_handle_valve,0.28,"[245.6781768798828, 3.4998536109924316, 624.7288818359375, 357.5445861816406]"
2025-12-11 13:12:19.330523,wheel_handle_valve,0.36,"[327.1050109863281, 85.61555480957031, 465.91448974609375, 214.3875274658203]"
2025-12-11 13:12:22.265032,wheel_handle_valve,0.49,"[296.35198974609375, 43.188575744628906, 455.48516845703125, 190.421142578125]"
2025-12-11 13:12:35.819219,wheel_handle_valve,0.29,"[289.8944396972656, 72.27302551269531, 700.8314208984375, 262.26080322265625]"
2025-12-11 13:12:48.351341,wheel_handle_valve,0.27,"[348.5974426269531, 84.46064758300781, 702.2369995117188, 354.4783630371094]"
2025-12-11 13:13:08.650260,lever_handle_valve,0.68,"[0.0, 20.34345054626465, 406.6393127441406, 204.05001831054688]"
2025-12-11 13:13:08.650260,lever_handle_valve,0.28,"[1.97845458984375, 47.54973220825195, 394.82379150390625, 560.4490966796875]"
2025-12-11 13:14:44.006574,barrel,0.61,"[0.5648437738418579, 51.854759216308594, 993.6116943359375, 690.4256591796875]"
2025-12-11 13:14:44.006574,barrel,0.33,"[1.2294921875, 0.0, 997.5447387695312, 684.0761108398438]"
2025-12-11 13:16:08.858969,wheel_handle_valve,0.31,"[17.981395721435547, 0.0, 1051.311767578125, 640.2958984375]"
2025-12-11 13:16:11.279769,wheel_handle_valve,0.37,"[0.0, 2.3947997093200684, 1112.1312255859375, 701.6907348632812]"
2025-12-11 13:16:54.107965,wheel_handle_valve,0.26,"[400.32830810546875, 234.2936553955078, 553.6336059570312, 461.1083984375]"
2025-12-11 13:17:14.080512,wheel_handle_valve,0.52,"[407.7886047363281, 238.412109375, 553.3243408203125, 377.81365966796875]"
2025-12-11 13:17:15.041450,wheel_handle_valve,0.26,"[294.45892333984375, 80.47477722167969, 741.1046142578125, 446.25946044921875]"
2025-12-11 13:17:19.494053,wheel_handle_valve,0.49,"[278.46771240234375, 30.319995880126953, 563.9567260742188, 222.7117156982422]"
2025-12-11 13:17:30.200460,wheel_handle_valve,0.47,"[116.96451568603516, 7.839392185211182, 563.5166015625, 410.59027099609375]"
2025-12-11 13:17:32.123069,wheel_handle_valve,0.45,"[185.05709838867188, 3.8846435546875, 596.1585693359375, 414.930419921875]"
2025-12-11 13:17:33.090862,wheel_handle_valve,0.30,"[240.3470001220703, 120.10953521728516, 388.2567443847656, 264.7473449707031]"
2025-12-11 13:17:33.573206,wheel_handle_valve,0.44,"[174.97264099121094, 136.36770629882812, 345.38836669921875, 261.6051025390625]"
2025-12-11 13:17:34.050563,wheel_handle_valve,0.30,"[177.334228515625, 114.48841857910156, 360.2355651855469, 247.345703125]"
2025-12-11 13:17:34.050563,wheel_handle_valve,0.27,"[181.03233337402344, 113.5866928100586, 363.3050842285156, 249.9385223388672]"
2025-12-11 13:17:35.506520,wheel_handle_valve,0.26,"[144.21702575683594, 90.5594711303711, 586.23681640625, 430.16290283203125]"
2025-12-11 13:17:36.034585,wheel_handle_valve,0.27,"[183.46035766601562, 40.356231689453125, 343.3741455078125, 177.88796997070312]"
2025-12-11 13:17:37.497694,wheel_handle_valve,0.34,"[166.67454528808594, 14.825347900390625, 566.3359985351562, 211.20095825195312]"
2025-12-11 13:17:37.497694,wheel_handle_valve,0.27,"[174.7044677734375, 63.80609130859375, 363.4234313964844, 207.8638153076172]"
2025-12-11 13:17:38.465500,wheel_handle_valve,0.33,"[126.36822509765625, 85.25727844238281, 430.335205078125, 260.7396545410156]"
2025-12-11 13:17:38.936584,wheel_handle_valve,0.54,"[128.9164581298828, 72.83297729492188, 436.14007568359375, 261.6808776855469]"
2025-12-11 13:17:40.394322,wheel_handle_valve,0.39,"[173.06307983398438, 74.5644760131836, 341.07598876953125, 209.3155517578125]"
2025-12-11 13:17:40.866488,wheel_handle_valve,0.45,"[179.31082153320312, 74.66947174072266, 345.6330261230469, 209.89047241210938]"
2025-12-11 13:17:41.863251,wheel_handle_valve,0.62,"[166.27723693847656, 88.8357162475586, 327.46649169921875, 226.6718292236328]"
2025-12-11 13:17:45.727407,wheel_handle_valve,0.36,"[170.59413146972656, 89.5169448852539, 348.37139892578125, 228.1266632080078]"
2025-12-11 13:17:46.689830,wheel_handle_valve,0.38,"[164.66897583007812, 83.7679443359375, 330.568115234375, 226.7696990966797]"
2025-12-11 13:17:47.172898,wheel_handle_valve,0.51,"[171.23117065429688, 84.95263671875, 348.87738037109375, 225.2059326171875]"
2025-12-11 13:17:49.099339,wheel_handle_valve,0.61,"[121.82746887207031, 97.85508728027344, 417.53094482421875, 293.93988037109375]"
2025-12-11 13:17:50.555851,wheel_handle_valve,0.38,"[135.5918426513672, 106.0863037109375, 411.44793701171875, 289.1427001953125]"
2025-12-11 13:17:51.065083,wheel_handle_valve,0.54,"[133.87063598632812, 102.33280181884766, 415.8506774902344, 288.1006774902344]"
2025-12-11 13:17:51.544936,wheel_handle_valve,0.33,"[127.71341705322266, 103.93641662597656, 423.2782287597656, 298.4890441894531]"
2025-12-11 13:17:52.028859,wheel_handle_valve,0.45,"[128.7410430908203, 104.53585052490234, 424.32257080078125, 291.2587890625]"
2025-12-11 13:17:52.507622,wheel_handle_valve,0.35,"[136.4835205078125, 103.52275085449219, 424.02142333984375, 294.96795654296875]"
2025-12-11 13:17:54.917970,wheel_handle_valve,0.28,"[133.74124145507812, 103.46586608886719, 429.68426513671875, 297.84173583984375]"
2025-12-11 13:17:55.403104,wheel_handle_valve,0.40,"[145.21177673339844, 103.69215393066406, 450.39703369140625, 289.3311462402344]"
2025-12-11 13:17:56.848669,wheel_handle_valve,0.33,"[99.239990234375, 94.79911804199219, 415.6904296875, 264.4668884277344]"
2025-12-11 13:17:57.813989,wheel_handle_valve,0.34,"[44.135597229003906, 98.0160903930664, 375.05718994140625, 253.18099975585938]"
2025-12-11 13:18:19.164203,wheel_handle_valve,0.79,"[4.457751274108887, 118.70975494384766, 458.8670959472656, 522.1052856445312]"
2025-12-11 13:18:19.641692,lever_handle_valve,0.55,"[877.3449096679688, 355.10968017578125, 1060.4619140625, 466.68701171875]"
2025-12-11 13:18:20.134177,lever_handle_valve,0.26,"[877.50634765625, 356.59869384765625, 1055.596435546875, 468.1073303222656]"
2025-12-11 13:18:24.536795,lever_handle_valve,0.40,"[879.25244140625, 356.3868103027344, 1048.948974609375, 466.75506591796875]"
2025-12-11 13:18:25.020569,lever_handle_valve,0.36,"[878.6458740234375, 356.6228332519531, 1047.3734130859375, 466.84716796875]"
2025-12-11 13:18:32.249479,lever_handle_valve,0.55,"[877.6591796875, 358.9153137207031, 1056.96875, 467.40594482421875]"
2025-12-11 13:18:32.733116,lever_handle_valve,0.62,"[878.1057739257812, 359.3869934082031, 1053.998046875, 467.71722412109375]"
2025-12-11 13:18:33.218424,lever_handle_valve,0.59,"[878.5411987304688, 356.8247985839844, 1054.438232421875, 467.9823303222656]"
2025-12-11 13:18:33.714935,lever_handle_valve,0.53,"[876.7042236328125, 356.5988464355469, 1058.478759765625, 468.81463623046875]"
2025-12-11 13:18:34.212353,lever_handle_valve,0.38,"[877.0465698242188, 356.52301025390625, 1056.8167724609375, 468.98907470703125]"
2025-12-11 13:18:34.736306,lever_handle_valve,0.45,"[877.0379638671875, 356.40789794921875, 1050.594970703125, 467.35205078125]"
2025-12-11 13:18:35.742682,wheel_handle_valve,0.46,"[335.721923828125, 114.75184631347656, 702.0986938476562, 381.4331970214844]"
2025-12-11 13:18:35.742682,lever_handle_valve,0.32,"[881.01953125, 357.09698486328125, 1047.1695556640625, 464.1189880371094]"
2025-12-11 13:18:36.243810,wheel_handle_valve,0.63,"[332.1435546875, 6.891161918640137, 673.47802734375, 253.8134002685547]"
2025-12-11 13:18:36.722424,wheel_handle_valve,0.72,"[332.5588684082031, 7.461743354797363, 669.3306274414062, 236.7449951171875]"
2025-12-11 13:18:37.209582,wheel_handle_valve,0.48,"[312.609130859375, 1.181420922279358, 687.4642944335938, 269.03973388671875]"
2025-12-11 13:18:37.691484,wheel_handle_valve,0.51,"[303.05413818359375, 0.8667846918106079, 675.2785034179688, 251.44003295898438]"
2025-12-11 13:18:45.401138,wheel_handle_valve,0.28,"[273.3517761230469, 2.410632371902466, 685.809326171875, 340.42425537109375]"
2025-12-11 13:18:45.886899,wheel_handle_valve,0.27,"[330.797119140625, 4.348388671875, 735.1102294921875, 379.3148193359375]"
2025-12-11 13:18:47.337089,lever_handle_valve,0.41,"[524.1112670898438, 25.9449462890625, 876.9815673828125, 443.6690368652344]"
2025-12-11 13:19:45.658125,lever_handle_valve,0.26,"[212.58154296875, 306.0263366699219, 264.6912536621094, 471.18658447265625]"
2025-12-11 13:19:48.060504,lever_handle_valve,0.28,"[211.4683380126953, 306.405029296875, 264.0188293457031, 460.0360412597656]"
2025-12-11 13:19:48.554906,lever_handle_valve,0.25,"[211.93118286132812, 306.75775146484375, 263.98016357421875, 464.1678771972656]"
2025-12-11 13:22:21.642144,lever_handle_valve,0.31,"[608.0501708984375, 0.0, 1068.916259765625, 434.0746154785156]"
2025-12-11 13:25:00.331882,lever_handle_valve,0.30,"[208.226806640625, 51.20732498168945, 1132.7894287109375, 678.6954345703125]"
2025-12-11 13:25:25.521446,wheel_handle_valve,0.26,"[1185.63671875, 301.61163330078125, 1279.46142578125, 564.1071166992188]"
2025-12-11 13:25:37.113202,wheel_handle_valve,0.38,"[449.4971618652344, 5.153515815734863, 799.1372680664062, 503.2564392089844]"
2025-12-11 13:25:37.590241,wheel_handle_valve,0.33,"[1138.9444580078125, 283.1106872558594, 1278.739501953125, 480.7704162597656]"
2025-12-11 13:25:39.724720,lever_handle_valve,0.28,"[821.9509887695312, 258.2997741699219, 1278.97998046875, 541.8800048828125]"
2025-12-11 13:25:43.251040,wheel_handle_valve,0.45,"[1103.463134765625, 321.36822509765625, 1232.413330078125, 510.001708984375]"
2025-12-11 13:25:45.749718,wheel_handle_valve,0.41,"[156.17514038085938, 170.54345703125, 417.25177001953125, 453.6659240722656]"
2025-12-11 13:25:46.233186,wheel_handle_valve,0.62,"[145.68008422851562, 199.60256958007812, 445.4759826660156, 451.83880615234375]"
2025-12-11 13:25:46.726111,wheel_handle_valve,0.29,"[144.254150390625, 216.5338897705078, 394.6319580078125, 397.1698303222656]"
2025-12-11 13:25:48.238701,wheel_handle_valve,0.45,"[128.6951141357422, 191.72616577148438, 488.4024353027344, 456.83575439453125]"
2025-12-11 13:25:48.719251,wheel_handle_valve,0.63,"[328.82159423828125, 63.585304260253906, 655.60693359375, 480.77716064453125]"
2025-12-11 13:25:49.210469,wheel_handle_valve,0.76,"[638.298583984375, 27.146997451782227, 957.6768798828125, 410.6554260253906]"
2025-12-11 13:25:49.714762,wheel_handle_valve,0.67,"[784.4527587890625, 101.0956802368164, 1053.720947265625, 459.5465393066406]"
2025-12-11 13:25:50.194748,wheel_handle_valve,0.46,"[784.9515380859375, 159.74391174316406, 1050.6087646484375, 433.65179443359375]"
2025-12-11 13:25:56.016854,wheel_handle_valve,0.62,"[729.232177734375, 200.0028839111328, 940.0093994140625, 520.4588623046875]"
2025-12-11 13:25:56.492926,wheel_handle_valve,0.41,"[697.8515625, 137.69517517089844, 964.9957885742188, 522.1676025390625]"
2025-12-11 13:25:57.464067,lever_handle_valve,0.28,"[322.8226318359375, 187.57546997070312, 696.7144165039062, 602.0030517578125]"
2025-12-11 13:25:58.916314,wheel_handle_valve,0.61,"[6.726733207702637, 190.6884765625, 402.0281066894531, 493.6380920410156]"
2025-12-11 13:26:00.385328,wheel_handle_valve,0.26,"[92.70674133300781, 153.69468688964844, 509.1844787597656, 405.05303955078125]"
2025-12-11 13:26:03.285642,wheel_handle_valve,0.36,"[1047.6429443359375, 292.373046875, 1187.260009765625, 529.6588134765625]"
2025-12-11 13:26:04.261539,wheel_handle_valve,0.41,"[1115.5093994140625, 277.6408386230469, 1232.1556396484375, 527.025390625]"
2025-12-11 13:26:04.765650,wheel_handle_valve,0.36,"[1143.4483642578125, 279.67132568359375, 1279.060302734375, 524.3507080078125]"
2025-12-11 13:26:05.256886,wheel_handle_valve,0.69,"[1132.71533203125, 281.05975341796875, 1278.9107666015625, 534.9921264648438]"
2025-12-11 13:26:07.240846,wheel_handle_valve,0.29,"[357.23126220703125, 170.1909637451172, 804.3697509765625, 719.5950927734375]"
2025-12-11 13:26:07.240846,wheel_handle_valve,0.28,"[1130.4849853515625, 255.95223999023438, 1279.851806640625, 529.1393432617188]"
2025-12-11 13:26:08.202950,wheel_handle_valve,0.34,"[1139.9556884765625, 261.0680236816406, 1278.4996337890625, 533.3693237304688]"
2025-12-11 13:26:08.202950,wheel_handle_valve,0.34,"[1141.73193359375, 258.5721130371094, 1279.7423095703125, 531.9949951171875]"
2025-12-11 13:26:59.233375,wheel_handle_valve,0.30,"[518.43798828125, 265.9249572753906, 787.1203002929688, 555.3718872070312]"
2025-12-11 13:26:59.714854,wheel_handle_valve,0.87,"[332.60955810546875, 88.4063720703125, 631.7158203125, 477.80682373046875]"
2025-12-11 13:27:00.195596,wheel_handle_valve,0.35,"[122.4915542602539, 253.39541625976562, 423.9716796875, 588.0198364257812]"
2025-12-11 13:27:01.164671,wheel_handle_valve,0.80,"[2.0207886695861816, 120.7764892578125, 375.47674560546875, 470.1591796875]"
2025-12-11 13:27:02.124974,wheel_handle_valve,0.53,"[30.898021697998047, 145.24488830566406, 348.48358154296875, 447.2017517089844]"
2025-12-11 13:27:02.610652,wheel_handle_valve,0.55,"[19.968420028686523, 139.55709838867188, 407.8992004394531, 448.8504333496094]"
2025-12-11 13:27:05.499889,wheel_handle_valve,0.26,"[1.3357422351837158, 131.496337890625, 358.3566589355469, 489.42138671875]"
2025-12-11 13:27:27.311186,wheel_handle_valve,0.26,"[501.638427734375, 241.93521118164062, 875.9925537109375, 610.6251220703125]"
2025-12-11 13:27:29.539492,wheel_handle_valve,0.30,"[504.8387145996094, 2.5362305641174316, 933.34375, 330.70733642578125]"
2025-12-11 13:27:31.309896,wheel_handle_valve,0.35,"[538.7229614257812, 196.156494140625, 701.8366088867188, 338.60870361328125]"
2025-12-11 13:27:32.437944,wheel_handle_valve,0.34,"[564.07421875, 9.77264404296875, 937.4739990234375, 312.6732482910156]"
2025-12-11 13:28:00.722956,wheel_handle_valve,0.48,"[225.643798828125, 219.60165405273438, 543.5438842773438, 528.9666748046875]"
2025-12-11 13:28:01.259253,wheel_handle_valve,0.53,"[100.45359802246094, 203.455078125, 454.77264404296875, 513.1820068359375]"
2025-12-11 13:28:03.441408,wheel_handle_valve,0.42,"[2.5780396461486816, 153.15640258789062, 335.69744873046875, 402.6219787597656]"
2025-12-11 13:28:04.011109,wheel_handle_valve,0.76,"[47.9173469543457, 156.83822631835938, 369.74945068359375, 458.12384033203125]"
2025-12-11 13:28:05.097219,wheel_handle_valve,0.91,"[75.41336822509766, 152.40255737304688, 379.3846740722656, 451.16436767578125]"
2025-12-11 13:28:05.626675,wheel_handle_valve,0.87,"[86.86520385742188, 162.88162231445312, 383.99609375, 454.3125915527344]"
2025-12-11 13:28:06.185464,wheel_handle_valve,0.79,"[36.2500114440918, 164.79092407226562, 349.6937255859375, 462.4970703125]"
2025-12-11 13:28:07.759215,wheel_handle_valve,0.29,"[0.0, 172.10865783691406, 168.05392456054688, 281.2027282714844]"
2025-12-11 13:28:11.005989,wheel_handle_valve,0.37,"[10.328747749328613, 168.64926147460938, 348.61651611328125, 499.02801513671875]"
2025-12-11 13:28:11.518184,wheel_handle_valve,0.63,"[21.332019805908203, 157.24990844726562, 349.807373046875, 474.830078125]"
2025-12-11 13:28:14.202606,wheel_handle_valve,0.41,"[10.400293350219727, 159.74197387695312, 347.31671142578125, 498.0003967285156]"
2025-12-11 13:28:17.920031,wheel_handle_valve,0.27,"[31.3909854888916, 163.77284240722656, 363.57427978515625, 472.4624938964844]"
2025-12-11 13:28:18.965886,wheel_handle_valve,0.36,"[189.84580993652344, 141.58016967773438, 472.7179260253906, 400.349609375]"
